Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
0.98452836,0.14530003,0.12616664,34.820114,24.432833,1270400,0.64067763,0.05,0.05,0.21566667,0.2311,5.0,0.003,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
1.0041153,0.14840001,0.13278335,85.318794,61.923058,39700,0.60231483,0.08,0.05,0.21054167,0.2223,5.0,0.001,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.9760098,0.15290004,0.13379997,69.73205,47.037243,79400,0.5680657,0.07,0.05,0.20266667,0.22019999,5.0,0.001,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.98590595,0.15000004,0.13221663,62.19564,44.635643,158800,0.5935128,0.07,0.05,0.20795833,0.2285,5.0,0.001,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.99065644,0.14970005,0.13094997,55.34076,37.441444,317600,0.60257775,0.07,0.05,0.21158333,0.23279999,5.0,0.001,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.9705266,0.1469,0.13098335,41.351067,29.053646,635200,0.6035755,0.06,0.05,0.215875,0.22549999,5.0,0.001,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.9755267,0.14610004,0.12755,31.863085,22.491888,1270400,0.6330083,0.05,0.05,0.22408333,0.23089999,5.0,0.001,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",9,1024000
0.9841724,0.14850003,0.13331664,159.58998,79.11669,39700,0.6966007,0.1,0.06,0.18904166,0.2061,5.0,0.1,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0118709,0.14360005,0.12671667,161.891,79.92606,79400,0.6972111,0.1,0.09,0.19658333,0.2144,5.0,0.1,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0842056,0.13780004,0.12053335,197.32855,96.79693,158800,0.78052616,0.1,0.09,0.19983333,0.2147,5.0,0.1,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0577677,0.14240003,0.12436664,144.70052,76.879524,317600,0.74247134,0.09,0.1,0.20366666,0.21939999,5.0,0.1,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0991176,0.14460003,0.12448335,135.51414,74.48544,635200,0.7853418,0.08,0.08,0.199,0.20969999,5.0,0.1,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.104227,0.14590001,0.12986666,95.89068,58.839546,1270400,0.89393485,0.07,0.06,0.20729166,0.2206,5.0,0.1,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.95664215,0.1505,0.13413334,102.75697,66.75063,39700,0.5997727,0.1,0.06,0.20420833,0.2181,5.0,0.03,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.93953204,0.15240002,0.1345833,89.5587,56.30984,79400,0.5984291,0.08,0.06,0.192875,0.2083,5.0,0.03,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.974559,0.14610004,0.12916666,95.12777,60.06269,158800,0.61366904,0.08,0.07,0.195875,0.2157,5.0,0.03,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.95794475,0.14640003,0.12833333,76.08939,49.521202,317600,0.6247004,0.07,0.07,0.19216667,0.2052,5.0,0.03,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9589112,0.1523,0.13295001,60.894833,40.45528,635200,0.6230076,0.06,0.06,0.189375,0.19919999,5.0,0.03,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.97122824,0.1523,0.13561666,47.409874,32.71547,1270400,0.6822253,0.06,0.06,0.20612499,0.2232,5.0,0.03,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9801641,0.1501,0.13503331,86.800186,61.691616,39700,0.5886356,0.08,0.05,0.204125,0.2218,5.0,0.01,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9711683,0.15450001,0.13411665,77.16466,52.222855,79400,0.5861865,0.07,0.06,0.19954166,0.2182,5.0,0.01,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0008595,0.14500004,0.12758332,79.07537,53.12743,158800,0.6206846,0.07,0.06,0.20191666,0.21959999,5.0,0.01,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.97048694,0.15060002,0.12951666,57.801826,40.25068,317600,0.60623574,0.06,0.05,0.19654167,0.2087,5.0,0.01,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9575985,0.14750004,0.13010001,44.04855,30.89517,635200,0.6070381,0.06,0.06,0.21279167,0.22749999,5.0,0.01,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.96051955,0.14960003,0.12979996,30.75947,22.833944,1270400,0.6325515,0.06,0.05,0.21991667,0.2403,5.0,0.01,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.99384993,0.15070003,0.13501668,84.37455,61.384342,39700,0.5904554,0.08,0.06,0.21154167,0.2242,5.0,0.003,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9841768,0.1534,0.13348335,74.64199,51.528927,79400,0.58607435,0.07,0.05,0.199875,0.2136,5.0,0.003,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0114311,0.14770001,0.12861663,75.310684,51.234253,158800,0.6199843,0.07,0.06,0.21145833,0.2243,5.0,0.003,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.98274446,0.14990002,0.12994999,54.653343,38.36762,317600,0.6020742,0.06,0.05,0.20179166,0.2145,5.0,0.003,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9671733,0.14780003,0.13054997,42.107044,29.503952,635200,0.6109836,0.06,0.06,0.22179167,0.2313,5.0,0.003,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.96364826,0.1498,0.12996668,28.833786,21.392998,1270400,0.63037497,0.06,0.05,0.23145834,0.2498,5.0,0.003,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9926008,0.15150005,0.13558334,80.35548,59.146935,39700,0.5821402,0.07,0.05,0.20016666,0.214,5.0,0.001,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.98051727,0.15400004,0.13431668,70.67556,49.25594,79400,0.5814278,0.07,0.06,0.20375,0.21599999,5.0,0.001,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
1.0065109,0.14750004,0.12924999,70.726234,48.403793,158800,0.6138757,0.07,0.06,0.21508333,0.2253,5.0,0.001,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9755518,0.14960003,0.13093334,51.22595,36.127182,317600,0.59442514,0.06,0.05,0.20783333,0.2228,5.0,0.001,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.9586401,0.14900005,0.13128334,39.14205,27.510855,635200,0.59290314,0.05,0.05,0.204,0.2175,5.0,0.001,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
0.95780027,0.14950001,0.13003331,26.752321,19.938057,1270400,0.62188303,0.06,0.05,0.23366666,0.2513,5.0,0.001,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",10,1024000
